☆央卫☆,#genre#
斌哥说动漫,http://121.12.115.14/tx.hls.huya.com/src/1199516152253-1199516152253-5241048385426817024-2399032427962-10057-A-0-1_2000.m3u8
海贼王解说,http://121.12.115.14/tx.hls.huya.com/src/1199512045291-1199512045291-5223409117950902272-2399024214038-10057-A-0-1_2000.m3u8
乔我说海贼,http://121.12.115.14/tx.hls.huya.com/src/1199513582384-1199513582384-5230010882116812800-2399027288224-10057-A-0-1_2000.m3u8
火影忍者解说,http://121.12.115.14/tx.hls.huya.com/src/1199525077688-1199525077688-5279382836854390784-2399050278832-10057-A-0-1_2000.m3u8
狗哥说火影,http://121.12.115.14/tx.hls.huya.com/src/1199512574006-1199512574006-5225679931584806912-2399025271468-10057-A-0-1_2000.m3u8
短发说动漫,http://121.12.115.14/tx.hls.huya.com/src/1199532313878-1199532313878-5310462036252033024-2399064751212-10057-A-0-1_2000.m3u8
发布会解说,http://121.12.115.14/tx.hls.huya.com/src/1445190547-1445190547-6207046135853350912-1418039432-10057-A-0-1_2000.m3u8
阿斗说电影,http://121.12.115.14/tx.hls.huya.com/src/94525224-2583571962-11096357083652554752-3503038830-10057-A-0-1-imgplus_2000.m3u8
亮哥讲电影,http://121.12.115.14/tx.hls.huya.com/src/94525224-2705821608-11621415315170131968-986759016-10057-A-0-1_2000.m3u8
科幻梦工厂,http://121.12.115.14/tx.hls.huya.com/src/94525224-2682536056-11521404630860824576-3512313440-10057-A-0-1-imgplus_2000.m3u8
阿良说美剧,http://121.12.115.14/tx.hls.huya.com/src/1199526558405-1199526558405-5285742467944022016-2399053240266-10057-A-0-1_2000.m3u8
电影最TOP,http://121.12.115.14/tx.hls.huya.com/src/94525224-2672048638-11476361513531342848-3153216706-10057-A-0-1_2000.m3u8
幻海航行,http://121.12.115.14/tx.hls.huya.com/src/1199512401451-1199512401451-5224938813503045632-2399024926358-10057-A-0-1_2000.m3u8
权力游戏解说.http://121.12.115.14/tx.hls.huya.com/src/1446420010-1446420010-6212326639229992960-4637074750-10057-A-0-1_2000.m3u8
俗哥看电影,http://121.12.115.14/tx.hls.huya.com/src/1417607217-1417607217-6088576635588575232-3374123844-10057-A-0-1_2000.m3u8
越哥说电影,http://121.12.115.14/tx.hls.huya.com/src/94525224-2700236716-11597428386678439936-2112795098-10057-A-0-1_2000.m3u8
小丑讲电影.http://121.12.115.14/tx.hls.huya.com/src/1199511997436-1199511997436-5223203582290952192-2399024118328-10057-A-0-1_2000.m3u8
鱼丸说电影,http://121.12.115.14/tx.hls.huya.com/src/1444281068-1444281068-6203139953291952128-4657213132-10057-A-0-1_2000.m3u8
娘子说电影,http://121.12.115.14/tx.hls.huya.com/src/94525224-2696926374-11583210576049864704-4479103546-10057-A-0-1_2000.m3u8
鲁班爱看剧,http://121.12.115.14/tx.hls.huya.com/src/1445186641-1445186641-6207029359711092736-4696433912-10057-A-0-1_2000.m3u8
刘老师说电影,http://121.12.115.14/tx.hls.huya.com/src/1199525477167-1199525477167-5281098586094829568-2399051077790-10057-A-0-1_2000.m3u8
笑工坊,http://121.12.115.14/tx.hls.huya.com/src/22303913-22303913-95794576907829248-4413173724-10057-A-0-1_2000.m3u8
漫威电影解说,http://121.12.115.14/tx.hls.huya.com/src/94525224-2702868762-11608732938170007552-3082520718-10057-A-0-1_2000.m3u8
军武直播,http://121.12.115.14/tx.hls.huya.com/src/1299518216864-1299518216864-10471531726831091712-2599036557184-10057-A-0-1_2000.m3u8
青年电影馆,http://121.12.115.14/tx.hls.huya.com/src/1199532722561-1199532722561-5312217316371464192-2399065568578-10057-A-0-1_2000.m3u8
老吴说电影,http://121.12.115.14/tx.hls.huya.com/src/1444498658-1444498658-6204074495225888768-4665669106-10057-A-0-1_2000.m3u8
大象放映厅,http://121.12.115.14/tx.hls.huya.com/src/1199531762115-1199531762115-5308092232211890176-2399063647686-10057-A-0-1_2000.m3u8
老炮说电影,http://121.12.115.14/tx.hls.huya.com/src/2250790740-2250790740-9667072618439639040-4501704936-10057-A-0-1_2000.m3u8
可乐撩电影,http://121.12.115.14/tx.hls.huya.com/src/1199524029911-1199524029911-5274882668905889792-2399048183278-10057-A-0-1_2000.m3u8
韩小囧说电影,http://121.12.115.14/tx.hls.huya.com/src/1199527772079-1199527772079-5290955158082027520-2399055667614-10057-A-0-1_2000.m3u8
老皮讲电影,http://121.12.115.14/tx.hls.huya.com/src/1199512163164-1199512163164-5223915378630983680-2399024449784-10057-A-0-1_2000.m3u8
电影间谍,http://121.12.115.14/tx.hls.huya.com/src/1421216452-1421216452-6104078181877153792-1962680342-10057-A-0-1_2000.m3u8
关灯看大片,http://121.12.115.14/tx.hls.huya.com/src/1421185736-1421185736-6103946257661689856-4601139740-10057-A-0-1_2000.m3u8
单机游戏剧情.http://121.12.115.14/tx.hls.huya.com/src/1199514005435-1199514005435-5231827872326352896-2399028134326-10057-A-0-1_2000.m3u8
虎牙曰电影,http://121.12.115.14/tx.hls.huya.com/src/1199513804077-1199513804077-5230963046301564928-2399027731610-10057-A-0-1_2000.m3u8
沈腾合集,http://121.12.115.14/tx.hls.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1-imgplus_2000.m3u8
五福星系列,http://121.12.115.14/tx.hls.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1_2000.m3u8
各国赌片,http://121.12.115.14/tx.hls.huya.com/src/1394565207-1394565207-5989611956204470272-2789253870-10057-A-0-1-imgplus_2000.m3u8
埋堆堆,http://121.12.115.14/tx.hls.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1_2000.m3u8
海爷5号厅,https://42.56.91.136/live-bvc/470217/live_199793349_7660540_1500.m3u8
海爷3号厅,https://42.56.91.136/live-bvc/342662/live_268522326_2538218_1500.m3u8
海爷6号厅,https://42.56.91.136/live-bvc/461963/live_255137759_7132099_1500.m3u8
海爷2号厅,https://42.56.91.136/live-bvc/127923/live_52370715_1734265_800.m3u8
阿梅大片,https://42.56.91.136/live-bvc/849264/live_334056_8894439_1500.m3u8
蓉城影院,https://42.56.91.136/live-bvc/452550/live_48240701_1981056_1500.m3u8
果冻大片,https://42.56.91.136/live-bvc/785631/live_25999342_7533504_1500.m3u8
医馆笑传,https://42.56.91.136/live-bvc/487047/live_250188964_3487758_1500.m3u8
醉酒漫威,https://42.56.91.136/live-bvc/198197/live_10785684_1484453.m3u8
酷狗港片,https://tx.liveplay.live.kugou.com/live/fx_hifi_1640924_avc.m3u8
河东影视,http://jsylivealone302.iqilu.com/live/hedong_tv01/index.m3u8
长沙影视,https://35848-cdn-1.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
句容影视,http://218.3.92.100:1937/live/yingshi/chunklist_w365370764.m3u8
☆数字☆,#genre#
求索动物 8M1080,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228980/01.m3u8?fmt=ts2hls
求索生活 8M1080,http://117.148.187.105/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228983/01.m3u8?fmt=ts2hls
求索科学 8M1080,http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228975/01.m3u8?fmt=ts2hls
求索纪录 8M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228972/01.m3u8?fmt=ts2hls
Y+频道 8M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/01.m3u8?fmt=ts2hls
iHot爱喜剧 8M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/01.m3u8?fmt=ts2hls
iHot爱探索 8M1080,http://117.148.187.102/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230107/01.m3u8?fmt=ts2hls
iHot爱浪漫 8M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/01.m3u8?fmt=ts2hls
iHot爱科幻 8M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/01.m3u8?fmt=ts2hls
iHot爱院线 8M1080,http://39.134.176.159/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/01.m3u8?fmt=ts2hls
iHot爱世界 7.5M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230046/index.m3u8
iHot爱体育 7.5M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230034/index.m3u8
iHot爱体育 7.5M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
iHot爱军武 7.5M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
iHot爱动漫 7.5M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
iHot爱历史 7.5M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHot爱奇谈 7.5M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230023/index.m3u8
iHot爱娱乐 7.5M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
iHot爱家庭 7.5M1080,http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
iHot爱幼教 7.5M1080,http://117.148.187.75/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
iHot爱怀旧 7.5M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
iHot爱悬疑 7.5M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHot爱探索 7.5M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
iHot爱旅行 7.5M1080,http://117.148.187.96/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
iHot爱时尚 7.5M1080,http://117.148.187.57/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
iHot爱江湖 7.5M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
iHot爱猎奇 7.5M1080,http://117.148.187.57/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
iHot爱玩具 7.5M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230026/index.m3u8
iHot爱电竞 7.5M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
iHot爱科学 7.5M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
iHot爱经典 7.5M1080,http://117.148.187.57/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
iHot爱美食 7.5M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
iHot爱解密 7.5M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
iHot爱谍战 7.5M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHot爱赛车 7.5M1080,http://117.148.187.13/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHot爱都市 7.5M1080,http://117.148.187.57/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
iHot爱青春 7.5M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
Hot亚洲影院 720,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228365/01.m3u8?fmt=ts2hls
Hot少儿动漫 720,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228387/01.m3u8?fmt=ts2hls
Hot探索纪录 720,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228366/01.m3u8?fmt=ts2hls
Hot欧美影院 720,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228384/01.m3u8?fmt=ts2hls
Hot漫游世界 720,http://117.148.187.96/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228581/01.m3u8?fmt=ts2hls
Hot炫动3D 720,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228578/01.m3u8?fmt=ts2hls
Hot电子竞技 720,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228572/01.m3u8?fmt=ts2hls
Hot精品剧场 720,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228360/01.m3u8?fmt=ts2hls
Hot风尚音乐 720,http://39.134.176.154/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228344/01.m3u8?fmt=ts2hls
Hot高清娱乐 720,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228575/01.m3u8?fmt=ts2hls
SiTV都市剧场 8M1080,http://117.148.187.105/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/01.m3u8?fmt=ts2hls
SiTV游戏风云 8M1080,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229320/01.m3u8?fmt=ts2hls
黑莓动画 4M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228998/index.m3u8
黑莓电影 4M1080,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229010/index.m3u8
黑莓电影 4M1080,http://117.148.187.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229734/index.m3u8
黑莓电竞 4M1080,http://117.148.187.49/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229059/index.m3u8
黑莓电竞 4M1080,http://117.148.187.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229678/index.m3u8
NewTV明星大片 4M1080,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229005/index.m3u8
NewTV明星大片 4M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229660/index.m3u8
NewTV中国功夫 4M1080,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229019/index.m3u8
NewTV中国功夫 4M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229663/index.m3u8
NewTV农业致富 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229029/index.m3u8
NewTV农业致富 4M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229666/index.m3u8
NewTV惊悚悬疑 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229001/index.m3u8
NewTV惊悚悬疑 4M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229701/index.m3u8
NewTV搏击 4M1080,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229041/index.m3u8
NewTV搏击 4M1080,http://117.148.187.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229722/index.m3u8
NewTV潮妈辣婆 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229031/index.m3u8
NewTV潮妈辣婆 4M1080,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229725/index.m3u8
NewTV炫舞未来 4M1080,http://117.148.187.91/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229155/index.m3u8
NewTV炫舞未来 4M1080,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229669/index.m3u8
NewTV爱情喜剧 4M1080,http://117.148.187.84/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229014/index.m3u8
NewTV爱情喜剧 4M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229731/index.m3u8
NewTV精品体育 2.5M1080,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229026/index.m3u8
NewTV精品体育 2.5M1080,http://117.148.187.44/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229719/index.m3u8
NewTV精品纪录 4M1080,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229013/index.m3u8
NewTV精品纪录 4M1080,http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229707/index.m3u8
NewTV金牌综艺 4M1080,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229002/index.m3u8
NewTV金牌综艺 4M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229704/index.m3u8
NewTV健康有约 4M1080,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8
NewTV健康有约 4M1080,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229692/index.m3u8
NewTV军事评论 4M1080,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8
NewTV军事评论 4M1080,http://117.148.187.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229716/index.m3u8
NewTV军旅剧场 4M1080,http://117.148.187.43/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229004/index.m3u8
NewTV军旅剧场 4M1080,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
NewTV古装剧场 4M1080,http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229011/index.m3u8
NewTV古装剧场 4M1080,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229710/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
NewTV海外剧场 4M1080,http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229654/index.m3u8
IPTV3+综艺,http://39.134.39.38/PLTV/88888888/224/3221226265/index.m3u8
IPTV5+体育,http://39.134.39.38/PLTV/88888888/224/3221226267/index.m3u8#http://39.134.24.202/PLTV/88888888/224/3221226015/index.m3u8
IPTV6+电影,http://39.134.39.38/PLTV/88888888/224/3221226269/index.m3u8
IPTV8+电视,http://39.134.39.38/PLTV/88888888/224/3221226271/index.m3u8#http://39.134.24.202/PLTV/88888888/224/3221226013/index.m3u8
IPTV法制频道,http://39.134.39.38/PLTV/88888888/224/3221226258/index.m3u8
IPTV野外频道,http://39.134.39.38/PLTV/88888888/224/3221226262/index.m3u8
IPTV谍战剧场,http://39.134.39.38/PLTV/88888888/224/3221226256/index.m3u8
IPTV相声小品,http://39.134.24.202/PLTV/88888888/224/3221226011/index.m3u8
SiTV动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV劲爆体育,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV极速赛车,http://39.134.39.39/PLTV/88888888/224/3221226310/index.m3u8
SiTV欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
SiTV游戏世界,http://39.134.39.39/PLTV/88888888/224/3221226337/index.m3u8
SiTV都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
SiTV五星体育,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8
精彩综艺,http://39.134.24.193/PLTV/88888888/224/3221225807/index.m3u8?epg=cntv-cctv3?回看=http://39.134.24.193/PLTV/88888888/224/3221225807/index.m3u8#.smil
精彩体育,http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8?epg=cntv-cctv5?回看=http://39.134.24.193/PLTV/88888888/224/3221225809/index.m3u8#.smil
精彩电影,http://39.134.24.193/PLTV/88888888/224/3221225811/index.m3u8?epg=cntv-cctv6?回看=http://39.134.24.193/PLTV/88888888/224/3221225811/index.m3u8#.smil
精彩电视,http://39.134.24.193/PLTV/88888888/224/3221225813/index.m3u8?epg=cntv-cctv8?回看=http://39.134.24.193/PLTV/88888888/224/3221225813/index.m3u8#.smil
高清动画,http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
高清美剧,http://112.17.40.140/PLTV/88888888/224/3221226179/index.m3u8
高清古装,http://112.17.40.140/PLTV/88888888/224/3221226181/index.m3u8
高清现代,http://112.17.40.140/PLTV/88888888/224/3221226245/index.m3u8
☆凤凰☆,#genre#

凤凰中文,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
澳门莲花,http://live-hls.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱3,https://pulltv3.wanfudaluye.com/live/tv3.m3u8
八大第一台,mitv://ns2.hellotvvod.com:9906/5fc8a0420006e4ca5148a4155c5a661f.ts 
八大戲劇台,mitv://ns2.hellotvvod.com:9906/5fc8a12900013eaf514c28f64701660a.ts 
八大娛樂台,mitv://ns2.hellotvvod.com:9906/5fc8a042000108b55148a28f693f3237.ts 
公視,mitv://ns2.hellotvvod.com:9906/5fc89eac000ec1d1514274296f4d5637.ts 
三立戲劇台,mitv://ns2.hellotvvod.com:9906/5fdcc603000df3b8058fc29a57e54474.ts 
龍華戲劇,mitv://ns2.hellotvvod.com:9906/5fb6815200069dfb0a7fca760a1e0e97.ts 
靖天戲劇台,mitv://ns2.hellotvvod.com:9906/5fc124a100071c32340db72d5cfc6793.ts 
AMC最愛電影,mitv://ns2.hellotvvod.com:9906/5fc4e5220004e7d242b5ae895d4d61c8.ts 
CatchPlay電影台,mitv://ns2.hellotvvod.com:9906/5fbe640a0004f803294d68c96e964443.ts
壹電視電影台,mitv://ns2.hellotvvod.com:9906/5fdcb44e000ed447054a97d17bb45cfa.ts 
影迷數位電影台,mitv://ns2.hellotvvod.com:9906/5fbe43f80007198328d02305399035e5.ts
歐洲電影台,mitv://ns2.hellotvvod.com:9906/5fc4dadd000a430d428d92681d0576c1.ts 
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
FOX体育新闻,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8
广东卫视 720,rtmp://59.124.75.156/sat/hk031
广东卫视 408,rtmp://59.124.75.156/sat/hk032
有线18台 408,rtmp://59.124.75.156/sat/hk042
博斯网球 720,rtmp://59.124.75.156/sat/md011
博斯网球 408,rtmp://59.124.75.156/sat/md012
波斯运动1 480,rtmp://59.124.75.156/sat/md021
波斯运动1 408,rtmp://59.124.75.156/sat/md022
博斯魅力 720,rtmp://59.124.75.156/sat/md031
博斯魅力 400,rtmp://59.124.75.156/sat/md032
博斯魅力 480,rtmp://59.124.75.156/sat/md041
博斯魅力 360,rtmp://59.124.75.156/sat/md042
ELEVEN2 480,rtmp://59.124.75.156/sat/md051
ELEVEN2 360,rtmp://59.124.75.156/sat/md051
民视 720,rtmp://59.124.75.156/sat/tv051
民视 404,rtmp://59.124.75.156/sat/tv052
台视 720,rtmp://59.124.75.156/sat/tv071
台视 404,rtmp://59.124.75.156/sat/tv072
中视 720,rtmp://59.124.75.156/sat/tv091
中视 404,rtmp://59.124.75.156/sat/tv092
华视 720,rtmp://59.124.75.156/sat/tv111
华视 404,rtmp://59.124.75.156/sat/tv112
TVBS欢乐台 720,rtmp://59.124.75.156/sat/tv421
TVBS欢乐台 408,rtmp://59.124.75.156/sat/tv422
纬来日本 720,rtmp://59.124.75.156/sat/tv521
纬来日本 404,rtmp://59.124.75.156/sat/tv522
TVBS新闻台 720,rtmp://59.124.75.156/sat/tv551
TVBS新闻台 408,rtmp://59.124.75.156/sat/tv552
东森财经新闻 720,rtmp://59.124.75.156/sat/tv571
东森财经新闻 404,rtmp://59.124.75.156/sat/tv572
纬来育乐 720,rtmp://59.124.75.156/sat/tv701
纬来育乐 404,rtmp://59.124.75.156/sat/tv702
纬来体育 720,rtmp://59.124.75.156/sat/tv721
纬来体育 400,rtmp://59.124.75.156/sat/tv722
HBOHD 720,rtmp://59.124.75.156/sat/tv731
HBOHD 404,rtmp://59.124.75.156/sat/tv732
HBOHD 720,rtmp://59.124.75.156/sat/tv741
HBOHD 404,rtmp://59.124.75.156/sat/tv742
MOMO综合台 720,rtmp://59.124.75.156/sat/tv761
MOMO综合台 404,rtmp://59.124.75.156/sat/tv762
东森超视 720,rtmp://59.124.75.156/sat/tv771
东森超视 400,rtmp://59.124.75.156/sat/tv772
CBS2 720,rtmp://59.124.75.156/sat/us011
CBS2 480,rtmp://59.124.75.156/sat/us012
FS1 480,rtmp://59.124.75.156/sat/us031
FS1 352,rtmp://59.124.75.156/sat/us032
FOX 480,rtmp://59.124.75.156/sat/us091
FOX 360,rtmp://59.124.75.156/sat/us092
ABC 480,rtmp://59.124.75.156/sat/us101
ABC 352,rtmp://59.124.75.156/sat/us102
辽宁卫视,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226461/1.m3u8
辽宁卫视,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226493/1.m3u8
辽宁都市,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226524/1.m3u8
辽宁影视剧,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226512/1.m3u8
辽宁青少,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226473/1.m3u8
辽宁生活,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226489/1.m3u8
辽宁公共,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226528/1.m3u8
辽宁北方,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226515/1.m3u8
辽宁体育,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226508/1.m3u8
